"EVENT","CATEGORY","LEVEL","PLAY_TIME_AVG","HINT_USED_SUM","ATTEMPT_SUM","RETRY_SUM","SKIPPED_SUM","COUNT","COUNT %","USERS","EVENTS PER USER","ENGAGEMENT","TOTAL ACTIVE"
"levelUp","FLASHBACK","15","20.833333333333332","0","3","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","FLASHBACK","8","16.999999999999996","0","1","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","135","10.916666666666666","0","11","13","0","12","0.0008","12","1","0.0166","723"
"levelUp","EASY","109","19.833333333333332","0","1","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","99","13.166666666666666","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","41","17.583333333333332","0","19","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","24","12.25","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","77","30.833333333333332","0","0","21","0","12","0.0008","12","1","0.0166","723"
"levelUp","CUT_TO_SAVE","21","19.916666666666664","1","6","18","0","12","0.0008","12","1","0.0166","723"
"levelUp","EASY","75","14.25","0","10","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","INTEROGATION","6","26.416666666666664","0","13","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","FLASHBACK","16","15.75","0","3","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_FIGHTER","1","24.166666666666664","0","0","13","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","101","12","0","0","13","0","12","0.0008","12","1","0.0166","723"
"levelUp","FLASHBACK","10","15.666666666666666","0","6","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","23","19.416666666666668","0","0","13","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","100","27.416666666666664","0","0","21","0","12","0.0008","12","1","0.0166","723"
"levelUp","DRAW_TO_SAVE","84","26.75","0","19","31","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_FIGHTER","6","21.083333333333336","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","42","43.50000000000001","1","120","13","1","12","0.0008","12","1","0.0166","723"
"levelUp","MR_FIGHTER","4","29.500000000000004","0","6","19","1","12","0.0008","12","1","0.0166","723"
"levelUp","DRAW_TO_SAVE","62","18.08333333333333","0","6","18","0","12","0.0008","12","1","0.0166","723"
"levelUp","EASY","112","7.416666666666667","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","DETECTIVE_CASES","77","14.166666666666666","0","1","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","DETECTIVE_CASES","79","14.5","0","4","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","48","32.50000000000001","1","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","51","36","1","0","15","1","12","0.0008","12","1","0.0166","723"
"levelUp","CUT_TO_SAVE","24","17.333333333333332","0","1","13","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_FIGHTER","2","14","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","111","22.999999999999996","0","0","19","0","12","0.0008","12","1","0.0166","723"
"levelUp","EASY","98","17","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","102","36.416666666666664","0","0","28","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","49","15.25","1","49","12","1","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","134","23.166666666666668","1","0","17","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","53","16.083333333333332","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","EASY","89","8.666666666666668","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","79","16.5","0","13","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","80","19.666666666666664","0","0","14","1","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","95","25.833333333333336","0","0","17","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","112","14.833333333333332","0","7","19","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","103","20.750000000000004","0","0","18","0","12","0.0008","12","1","0.0166","723"
"levelUp","DETECTIVE_CASES","78","14.75","0","2","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","SAVE_CIVILIAN","7","18.000000000000004","0","9","21","0","12","0.0008","12","1","0.0166","723"
"levelUp","EASY","100","13.833333333333332","0","15","27","0","12","0.0008","12","1","0.0166","723"
"levelUp","DETECTIVE_CASES","64","15.25","0","4","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","EASY","106","11","0","10","14","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","99","13.250000000000002","0","0","15","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","97","14.75","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","82","9.583333333333332","1","12","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","103","22.666666666666668","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","126","17.333333333333332","1","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","85","40.25","0","42","54","0","12","0.0008","12","1","0.0166","723"
"levelUp","CAR_PARK","19","8.75","0","2","14","0","12","0.0008","12","1","0.0166","723"
"levelUp","DRAW_TO_SAVE","71","44.75","0","33","45","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","131","9.5","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","116","24.583333333333336","0","55","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","TRICKY","50","18.416666666666668","0","0","13","1","12","0.0008","12","1","0.0166","723"
"levelUp","FLASHBACK","32","40","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","EASY","102","22.333333333333332","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","EASY","104","14.083333333333336","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","54","9.916666666666668","0","0","12","0","12","0.0008","12","1","0.0166","723"
"levelUp","MR_BULLET","41","24.833333333333332","0","0","16","0","12","0.0008","12","1","0.0166","723"
"levelUp","FLASHBACK","12","18.90909090909091","0","2","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","EASY","114","9.727272727272728","0","14","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","DRAW_TO_SAVE","89","11.818181818181818","0","9","20","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","116","13","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","133","16.363636363636363","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","CUT_TO_SAVE","23","11.727272727272727","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","DRAW_TO_SAVE","90","15.272727272727273","0","3","14","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","CAR_PARK","17","15","0","5","16","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","105","21.454545454545453","0","0","21","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","46","23.454545454545453","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","EASY","105","9.909090909090908","0","3","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","252","14.909090909090908","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","113","33.18181818181818","2","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","EASY","107","21.363636363636363","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","FLASHBACK","13","21.09090909090909","0","4","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","122","10.363636363636362","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MEMORIZE_PATH","1","15.272727272727272","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","101","64.81818181818183","3","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","117","16.90909090909091","0","5","15","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","112","15.727272727272728","0","0","14","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","EASY","117","11.454545454545453","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","249","7.636363636363637","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","251","12.90909090909091","0","0","12","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","76","14.818181818181818","0","0","13","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","EASY","111","17.454545454545453","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","EASY","113","14.363636363636365","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","22","10.545454545454545","0","0","12","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","DETECTIVE_CASES","3","7.545454545454546","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","DRAW_TO_SAVE","85","22.27272727272727","0","15","26","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MEMORIZE_PATH","3","14.727272727272727","0","3","14","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","98","13.636363636363637","0","0","13","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","248","8.090909090909092","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","125","10.818181818181818","0","0","17","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","115","76.18181818181817","1","38","19","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","DRAW_TO_SAVE","91","20.454545454545457","0","8","19","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","110","16.454545454545457","0","0","15","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","96","7.090909090909091","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","127","20.181818181818183","1","0","12","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","120","26.636363636363637","1","0","16","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","86","23.63636363636364","0","7","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","130","19.81818181818182","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","160","47","2","0","11","1","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","FLASHBACK","36","33.54545454545455","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","45","26.90909090909091","0","25","36","1","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","44","18.636363636363637","0","15","12","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_FIGHTER","3","12.09090909090909","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","DRAW_TO_SAVE","87","21.18181818181818","0","17","28","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","FLASHBACK","14","23.272727272727273","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","254","16.818181818181817","0","29","21","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","129","175.2727272727273","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","161","11.90909090909091","0","19","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","84","28.81818181818182","0","36","48","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","132","22.363636363636363","1","13","24","1","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","EASY","118","11","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","118","10.090909090909092","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","141","9.727272727272727","0","29","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","CAR_PARK","21","7.09090909090909","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","123","19.545454545454547","1","17","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","256","9.727272727272728","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","25","12.454545454545455","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","FLASHBACK","39","23","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","247","8.636363636363638","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","74","61.81818181818181","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","EASY","108","13.363636363636363","0","2","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","104","12.363636363636365","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","EASY","115","25.18181818181818","0","0","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","EASY","116","22.363636363636367","0","6","17","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","FLASHBACK","11","26.727272727272727","0","2","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","FLASHBACK","40","56.272727272727266","0","5","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","124","16.181818181818183","0","0","37","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","REMEMBER_FACE","17","17.181818181818183","0","5","17","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","75","10.818181818181818","0","0","12","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","253","16.909090909090907","0","0","14","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","102","51.45454545454545","0","0","12","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","TRICKY","140","13.181818181818182","0","72","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","FLASHBACK","9","25.454545454545457","0","11","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","FLASHBACK","38","21.90909090909091","0","7","11","0","11","0.0007000000000000001","11","1","0.0152","723"
"levelUp","MR_BULLET","257","11","0","0","11","0","10","0.0006","10","1","0.0138","723"
"levelUp","MR_BULLET","246","10.5","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","MR_FIGHTER","7","24.299999999999997","0","2","12","1","10","0.0006","10","1","0.0138","723"
"levelUp","DETECTIVE_CASES","8","8.2","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","DETECTIVE_CASES","4","7.8","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","DRAW_TO_SAVE","95","22.1","0","10","20","0","10","0.0006","10","1","0.0138","723"
"levelUp","MEMORIZE_PATH","4","11.3","0","2","12","0","10","0.0006","10","1","0.0138","723"
"levelUp","INTEROGATION","4","33.7","0","5","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","136","11.799999999999999","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","MR_BULLET","119","11.9","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","FLASHBACK","33","20.099999999999998","0","9","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","EASY","103","5.8","0","2","12","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","142","63.3","2","75","104","0","10","0.0006","10","1","0.0138","723"
"levelUp","DETECTIVE_CASES","5","7.6000000000000005","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","139","11.200000000000001","0","9","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","CAR_PARK","24","10","0","4","14","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","165","11.899999999999999","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","138","19.099999999999998","0","38","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","118","85.9","1","0","10","1","10","0.0006","10","1","0.0138","723"
"levelUp","MR_BULLET","45","13.6","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","MEMORIZE_PATH","5","19.199999999999996","0","3","13","0","10","0.0006","10","1","0.0138","723"
"levelUp","DRAW_TO_SAVE","88","12.8","0","1","11","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","128","16.900000000000002","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","MR_BULLET","194","7.3","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","137","32.300000000000004","0","0","11","0","10","0.0006","10","1","0.0138","723"
"levelUp","MR_BULLET","120","13.9","0","0","12","0","10","0.0006","10","1","0.0138","723"
"levelUp","MR_BULLET","108","14.2","0","0","11","0","10","0.0006","10","1","0.0138","723"
"levelUp","FLASHBACK","42","21.499999999999996","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","150","10.6","0","12","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","159","48.400000000000006","2","0","71","1","10","0.0006","10","1","0.0138","723"
"levelUp","DRAW_TO_SAVE","86","11.4","0","1","11","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","121","14.7","0","2","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","SAVE_CIVILIAN","8","19.900000000000002","0","9","19","0","10","0.0006","10","1","0.0138","723"
"levelUp","DETECTIVE_CASES","7","9","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","MR_BULLET","122","21.4","0","0","14","0","10","0.0006","10","1","0.0138","723"
"levelUp","MR_BULLET","121","32.300000000000004","0","0","21","0","10","0.0006","10","1","0.0138","723"
"levelUp","MR_BULLET","109","16.5","0","0","14","0","10","0.0006","10","1","0.0138","723"
"levelUp","INTEROGATION","3","25.6","0","3","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","FLASHBACK","41","16.700000000000003","0","2","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","166","21.6","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","DETECTIVE_CASES","9","9.100000000000001","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","FLASHBACK","34","24.1","0","5","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","CAR_PARK","20","9","0","1","11","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","149","16","0","0","12","0","10","0.0006","10","1","0.0138","723"
"levelUp","MR_BULLET","127","16.9","0","0","12","0","10","0.0006","10","1","0.0138","723"
"levelUp","DETECTIVE_CASES","6","6.7","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","MR_BULLET","195","22.7","0","0","17","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","162","23.799999999999997","0","53","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","143","22.1","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","FLASHBACK","60","47.9","0","8","18","0","10","0.0006","10","1","0.0138","723"
"levelUp","DETECTIVE_CASES","2","21.2","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","MR_BULLET","255","14.600000000000001","0","0","11","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","78","32.2","2","108","13","0","10","0.0006","10","1","0.0138","723"
"levelUp","INTEROGATION","9","18.9","0","9","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","FLASHBACK","37","27.6","0","8","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","CAR_PARK","18","7.7","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","119","9.799999999999999","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","CUT_TO_SAVE","25","19.2","0","4","14","0","10","0.0006","10","1","0.0138","723"
"levelUp","FLASHBACK","46","30.5","0","3","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","TETRIS_BRIDGE","1","7.8999999999999995","0","0","10","0","10","0.0006","10","1","0.0138","723"
"levelUp","TRICKY","168","19.8","1","29","39","0","10","0.0006","10","1","0.0138","723"
"levelUp","MR_BULLET","197","129.22222222222223","1","33","59","1","9","0.0006","9","1","0.0124","723"
"levelUp","REMEMBER_FACE","18","21.666666666666668","0","8","17","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","114","15.333333333333334","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","INTEROGATION","5","32.111111111111114","0","6","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","TETRIS_BRIDGE","2","9.222222222222221","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","193","15.555555555555555","0","0","12","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","124","6.666666666666667","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","113","9.444444444444445","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","245","6.333333333333333","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","SAVE_CIVILIAN","12","26","0","15","24","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","191","25","1","0","18","0","9","0.0006","9","1","0.0124","723"
"levelUp","TRICKY","148","32.444444444444436","0","0","10","0","9","0.0006","9","1","0.0124","723"
"levelUp","CAR_PARK","43","21.77777777777778","0","21","30","1","9","0.0006","9","1","0.0124","723"
"levelUp","DRAW_TO_SAVE","96","17.11111111111111","0","7","16","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","162","63.8888888888889","0","0","47","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","126","11.88888888888889","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","MEMORIZE_PATH","7","12.777777777777779","0","1","11","0","9","0.0006","9","1","0.0124","723"
"levelUp","INTEROGATION","10","22.77777777777778","0","8","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","TRICKY","175","29.88888888888889","1","133","10","0","9","0.0006","9","1","0.0124","723"
"levelUp","TRICKY","176","13.11111111111111","0","1","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","MEMORIZE_PATH","21","13.88888888888889","0","0","11","0","9","0.0006","9","1","0.0124","723"
"levelUp","TRICKY","163","31.333333333333332","0","0","37","0","9","0.0006","9","1","0.0124","723"
"levelUp","MEMORIZE_PATH","9","10.333333333333334","0","1","10","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","217","14.555555555555555","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","MEMORIZE_PATH","6","11.333333333333334","0","1","10","0","9","0.0006","9","1","0.0124","723"
"levelUp","TRICKY","43","23.88888888888889","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","TRICKY","172","34","0","42","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","128","22.555555555555557","0","0","16","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","115","20.000000000000004","0","0","10","0","9","0.0006","9","1","0.0124","723"
"levelUp","DRAW_TO_SAVE","103","33.44444444444444","0","19","28","0","9","0.0006","9","1","0.0124","723"
"levelUp","CAR_PARK","36","31.111111111111107","0","15","25","0","9","0.0006","9","1","0.0124","723"
"levelUp","FLASHBACK","47","28.11111111111111","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","CAR_PARK","34","23","0","6","15","0","9","0.0006","9","1","0.0124","723"
"levelUp","INTEROGATION","24","17.333333333333332","0","9","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","CAR_PARK","29","21.11111111111111","0","7","16","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","163","15.888888888888893","0","0","24","1","9","0.0006","9","1","0.0124","723"
"levelUp","CAR_PARK","33","20.555555555555554","0","4","13","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","159","17.77777777777778","0","0","10","0","9","0.0006","9","1","0.0124","723"
"levelUp","CAR_PARK","22","11.222222222222221","0","2","11","0","9","0.0006","9","1","0.0124","723"
"levelUp","TRICKY","170","58.44444444444444","1","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","TETRIS_BRIDGE","3","6.222222222222223","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","SAVE_CIVILIAN","9","15.555555555555559","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","SAVE_CIVILIAN","21","40.888888888888886","0","7","16","0","9","0.0006","9","1","0.0124","723"
"levelUp","SAVE_CIVILIAN","11","20.22222222222222","0","8","17","0","9","0.0006","9","1","0.0124","723"
"levelUp","TRICKY","173","22.11111111111111","0","0","11","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","161","9.666666666666666","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","192","18.11111111111111","0","0","11","0","9","0.0006","9","1","0.0124","723"
"levelUp","SAVE_CIVILIAN","13","18.11111111111111","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","TRICKY","167","33.44444444444444","1","35","44","0","9","0.0006","9","1","0.0124","723"
"levelUp","DRAW_TO_SAVE","102","20.666666666666668","0","5","14","0","9","0.0006","9","1","0.0124","723"
"levelUp","FLASHBACK","43","43.888888888888886","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","TRICKY","158","26.333333333333332","1","26","36","1","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","258","12.333333333333334","0","4","13","0","9","0.0006","9","1","0.0124","723"
"levelUp","INTEROGATION","8","23.555555555555557","0","12","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","220","22","0","0","11","0","9","0.0006","9","1","0.0124","723"
"levelUp","FLASHBACK","64","23.444444444444443","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","DRAW_TO_SAVE","100","25.666666666666668","0","12","21","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","125","25.666666666666668","0","0","14","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","244","11.11111111111111","0","0","14","0","9","0.0006","9","1","0.0124","723"
"levelUp","TRICKY","171","18.666666666666668","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","CAR_PARK","27","17.555555555555557","0","6","15","0","9","0.0006","9","1","0.0124","723"
"levelUp","FLASHBACK","35","27.22222222222222","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","TRICKY","174","25.22222222222222","0","8","18","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","260","14.666666666666666","0","6","15","0","9","0.0006","9","1","0.0124","723"
"levelUp","DRAW_TO_SAVE","101","25.11111111111111","0","18","27","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","221","43.333333333333336","0","0","20","0","9","0.0006","9","1","0.0124","723"
"levelUp","CAR_PARK","26","10.555555555555555","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","CAR_PARK","28","14.11111111111111","0","2","11","0","9","0.0006","9","1","0.0124","723"
"levelUp","FLASHBACK","44","21.555555555555557","0","0","9","0","9","0.0006","9","1","0.0124","723"
"levelUp","MR_BULLET","259","14.888888888888888","0","0","12","0","9","0.0006","9","1","0.0124","723"
